No    	Deprem Kodu	Olus tarihi	Olus zamani	Enlem	Boylam	Der(km)	xM	MD	ML	Mw	Ms	Mb	Tip	Yer
000315	19670722165658	1967.07.22	16:56:58.00	40.6700	30.6900	033.0	6.8	6.4	6.3	6.2	6.8	6.0	Ke	GUZLEK-AKYAZI (SAKARYA) [North 1.5 km]
000316	19670719090622	1967.07.19	09:06:22.20	38.1000	28.8700	041.0	5.3	0.0	5.3	5.1	4.9	4.8	Ke	BOZALAN-BULDAN (DENIZLI) [North 1.3 km]
000317	19670623100655	1967.06.23	10:06:55.10	40.8500	33.6500	020.0	5.4	5.1	5.1	5.4	5.1	5.1	Ke	KUSCAYIRI-ILGAZ (ÇANKIRI) [South East  1.1 km]
000318	19670618052853	1967.06.18	05:28:53.90	36.7800	29.3200	035.0	5.0	4.8	4.8	5.0	4.8	4.9	Ke	SOGUTLUDERE-FETHIYE (MUGLA) [South East  1.7 km]
000319	19670601103923	1967.06.01	10:39:23.50	36.8100	29.2600	043.0	5.3	4.9	4.9	5.3	4.9	5.0	Ke	SOGUTLU-FETHIYE (MUGLA) [South East  4.3 km]
000320	19670517042853	1967.05.17	04:28:53.40	38.6900	44.2900	054.0	5.0	4.7	4.7	5.0	4.7	4.7	Ke	SIRIMLI-SARAY (VAN) [North East  7.1 km]
000321	19670407183331	1967.04.07	18:33:31.20	37.3600	36.2400	032.0	5.0	4.8	4.8	5.0	4.8	4.9	Ke	SOFULAR-KADIRLI (OSMANIYE) [South East  1.2 km]
000322	19670404043932	1967.04.04	04:39:32.00	36.6800	29.2700	024.0	5.0	4.9	4.8	5.0	4.9	4.9	Ke	YAKACIK-FETHIYE (MUGLA) [East 0.5 km]
000323	19670320223046	1967.03.20	22:30:46.30	35.8900	44.8800	043.0	5.2	5.1	5.1	5.1	5.2	4.8	Ke	IRAK
000324	19670130122504	1967.01.30	12:25:04.10	39.4100	41.4900	076.0	5.0	5.0	4.9	4.9	5.0	4.6	Ke	GUZELDERE-HINIS (ERZURUM) [South East  1.2 km]
000325	19670130012028	1967.01.30	01:20:28.70	41.0900	44.3100	011.0	5.4	5.3	5.3	5.3	5.4	5.0	Ke	AZERBAYCAN
000326	19661218074220	1966.12.18	07:42:20.00	35.1000	26.9200	033.0	5.0	4.7	4.7	5.0	4.7	4.7	Ke	AKDENIZ
000327	19661210170833	1966.12.10	17:08:33.00	41.0900	33.5600	013.0	5.2	5.1	5.1	5.1	5.2	4.8	Ke	OBRUK-IHSANGAZI (KASTAMONU) [North East  2.4 km]
000328	19660925031031	1966.09.25	03:10:31.20	37.7700	29.9700	044.0	5.2	5.1	5.1	5.1	5.2	4.8	Ke	ULUPINAR- (BURDUR) [North West  2.2 km]
000329	19660821013043	1966.08.21	01:30:43.50	40.3300	27.4000	012.0	5.1	4.9	4.9	5.1	4.9	4.8	Ke	BOZLAR-BIGA (ÇANAKKALE) [North East  2.6 km]
000330	19660820120143	1966.08.20	12:01:43.70	39.1600	40.7000	033.0	5.7	5.4	5.4	5.7	5.6	5.4	Ke	KIRKPINAR-ADAKLI (BINGOL) [South West  3.7 km]
000331	19660820115909	1966.08.20	11:59:09.00	39.4200	40.9800	014.0	6.0	5.8	5.7	5.6	6.0	5.3	Ke	KASIKCI-KARLIOVA (BINGOL) [North West  2.3 km]
000332	19660820044525	1966.08.20	04:45:25.00	38.8200	41.4900	047.0	5.1	5.0	4.9	5.1	5.0	4.8	Ke	KARAKOPRU- (MUS) [North West  2.8 km]
000333	19660819184117	1966.08.19	18:41:17.70	39.1300	41.4800	050.0	5.0	4.7	4.7	5.0	4.7	4.7	Ke	YEDIKAVAK-VARTO (MUS) [South West  0.2 km]
000334	19660819141756	1966.08.19	14:17:56.90	39.3300	41.2500	039.0	5.3	4.7	4.6	5.3	4.6	5.0	Ke	DAGCILAR-VARTO (MUS) [North East  4.0 km]
000335	19660819140355	1966.08.19	14:03:55.00	39.2100	41.4000	014.0	5.0	4.7	4.7	5.0	4.7	4.7	Ke	TASCI-VARTO (MUS) [East 0.1 km]
000336	19660819135425	1966.08.19	13:54:25.00	38.9900	41.7700	032.0	5.5	5.0	5.0	5.5	5.1	5.2	Ke	UCSIRT- (MUS) [North East  1.6 km]
000337	19660819131513	1966.08.19	13:15:13.60	39.4100	41.3000	062.0	5.3	5.2	5.2	5.2	5.3	4.9	Ke	HAMZALAR-TEKMAN (ERZURUM) [South East  7.0 km]
000338	19660819122210	1966.08.19	12:22:10.50	39.1700	41.5600	026.0	6.5	6.1	6.1	6.0	6.5	5.8	Ke	CAYIRYOLU-VARTO (MUS) [South West  1.2 km]
000339	19660509035110	1966.05.09	03:51:10.10	37.0500	30.9800	132.0	5.1	5.0	4.9	5.1	5.0	4.8	Ke	TONGUCLU-SERIK (ANTALYA) [South East  2.2 km]
000340	19660507130816	1966.05.07	13:08:16.90	37.7500	27.7900	009.0	5.4	5.3	5.3	5.3	5.4	5.0	Ke	BOYDERE-KOCARLI (AYDIN) [North 2.4 km]
000341	19660504214901	1966.05.04	21:49:01.80	37.7400	27.7100	037.0	5.2	5.1	5.1	5.1	5.2	4.8	Ke	TASKOY-KOCARLI (AYDIN) [North East  0.8 km]
000342	19660502231224	1966.05.02	23:12:24.70	38.1000	42.5000	050.0	5.0	4.8	4.8	5.0	4.8	4.7	Ke	OYMAPINAR-HIZAN (BITLIS) [North 1.0 km]
000343	19660427194851	1966.04.27	19:48:51.00	38.1400	42.5200	028.0	5.2	5.0	5.0	5.2	5.1	4.9	Ke	EKINTEPE-HIZAN (BITLIS) [South West  0.9 km]
000344	19660329184141	1966.03.29	18:41:41.30	37.0000	29.6000	005.0	5.0	5.0	0.0		0.0	0.0	Ke	ALTINYAYLA (BURDUR) [East 4.9 km]
000345	19660307011608	1966.03.07	01:16:08.90	39.2000	41.6000	026.0	5.6	5.4	5.4	5.6	5.6	5.3	Ke	AGACKORUR-VARTO (MUS) [South East  2.0 km]
000346	19651128052605	1965.11.28	05:26:05.30	36.1200	27.4300	073.0	5.7	5.4	5.4	5.7	5.6	5.4	Ke	AKDENIZ
000347	19650831072946	1965.08.31	07:29:46.90	39.3600	40.7900	011.0	5.5	5.4	5.3	5.4	5.5	5.1	Ke	KAYNARPINAR-KARLIOVA (BINGOL) [South East  3.1 km]
000348	19650823140858	1965.08.23	14:08:58.60	40.5100	26.1700	033.0	5.6	5.4	5.4	5.5	5.6	5.2	Ke	SAROS KÖRFEZI (EGE DENIZI)
000349	19650628232702	1965.06.28	23:27:02.90	38.0000	41.3000	033.0	5.4	5.1	5.1	5.4	5.1	5.1	Ke	ESKIHAMUR-BESIRI (BATMAN) [South West  2.7 km]
000350	19650613200150	1965.06.13	20:01:50.80	37.8500	29.3200	033.0	5.7	5.5	5.5	5.4	5.7	5.1	Ke	KOCABAS-HONAZ (DENIZLI) [North 4.8 km]
000351	19650526135805	1965.05.26	13:58:05.50	35.4400	44.6000	067.0	5.0	4.7	4.7	5.0	4.7	4.7	Ke	IRAK
000352	19650516112904	1965.05.16	11:29:04.10	38.1600	38.9800	026.0	5.2	5.0	4.9	5.2	5.0	4.9	Ke	TELUSAGI-PUTURGE (MALATYA) [South West  1.7 km]
000353	19650429094656	1965.04.29	09:46:56.80	37.1400	26.8900	008.0	5.0	4.8	4.8	5.0	4.8	4.7	Ke	ONIKI ADALAR (AKDENIZ)
000354	19650326202922	1965.03.26	20:29:22.60	36.8200	30.9400	111.0	5.2	5.1	5.1	5.2	5.2	4.9	Ke	OZLU-AKSU (ANTALYA) [South East  6.6 km]
000355	19650302220007	1965.03.02	22:00:07.20	38.4700	28.3300	042.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	TORUNLU-SALIHLI (MANISA) [South East  1.1 km]
000356	19650206034757	1965.02.06	03:47:57.80	35.4100	27.0400	071.0	5.0	4.7	4.7	5.0	4.7	4.7	Ke	AKDENIZ
000357	19650102134743	1965.01.02	13:47:43.40	36.4600	26.1000	059.0	5.3	0.0	5.3	5.3	4.9	5.0	Ke	AKDENIZ
000358	19641230011402	1964.12.30	01:14:02.50	36.4000	34.2000	128.0	5.0	4.9	4.9	5.0	4.9	4.9	Ke	KIZKALESI-ERDEMLI (MERSIN) [South East  8.7 km]
000359	19641116052728	1964.11.16	05:27:28.50	39.5200	40.3200	016.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	KIRDIM-PULUMUR (TUNCELI) [South West  2.8 km]
000360	19641020084756	1964.10.20	08:47:56.00	40.0000	28.6000	010.0	5.1	4.8	4.9	5.1	4.8	4.9	Ke	ISIKLAR-MUSTAFAKEMALPASA (BURSA) [North East  0.3 km]
000361	19641006143123	1964.10.06	14:31:23.00	40.3000	28.2300	034.0	7.0	0.0	7.0	6.2	7.0	6.0	Ke	OKCULAR-KARACABEY (BURSA) [North East  1.5 km]
000362	19641006142957	1964.10.06	14:29:57.90	40.2400	28.1600	023.0	5.7	5.0	5.3	5.7	5.0	5.4	Ke	TOPHISAR-KARACABEY (BURSA) [North 2.2 km]
000363	19640918000847	1964.09.18	00:08:47.60	35.6900	29.0700	040.0	5.3	5.2	5.2	5.1	5.3	4.8	Ke	AKDENIZ
000364	19640904033936	1964.09.04	03:39:36.30	39.4000	40.2800	054.0	5.1	4.8	4.8	5.1	4.8	4.8	Ke	SAMPASAKARADERBENDI-PULUMUR (TUNCELI) [South East  7.2 km]
000365	19640829193755	1964.08.29	19:37:55.20	35.2900	28.7200	035.0	5.0	4.7	4.7	5.0	4.7	4.7	Ke	AKDENIZ
000366	19640827193159	1964.08.27	19:31:59.70	35.5600	28.8400	038.0	5.4	5.3	5.3	5.1	5.4	4.8	Ke	AKDENIZ
000367	19640825143733	1964.08.25	14:37:33.60	35.5500	28.8200	035.0	5.1	4.8	4.8	5.1	4.8	4.8	Ke	AKDENIZ
000368	19640825111152	1964.08.25	11:11:52.00	35.7500	28.8400	051.0	5.0	4.8	4.8	5.0	4.8	4.9	Ke	AKDENIZ
000369	19640718034019	1964.07.18	03:40:19.40	36.1300	26.0100	099.0	5.4	0.0	5.4	5.3	5.0	5.0	Ke	AKDENIZ
000370	19640614123803	1964.06.14	12:38:03.00	37.9800	38.5100	030.0	5.0	4.6	4.6	5.0	4.5	4.9	Ke	HASANLI-SINCIK (ADIYAMAN) [East 3.4 km]
000371	19640614121531	1964.06.14	12:15:31.40	38.1300	38.5100	003.0	6.0	5.8	5.7	5.8	6.0	5.5	Ke	AKSU-SINCIK (ADIYAMAN) [South 1.6 km]
000372	19640423142347	1964.04.23	14:23:47.60	38.0900	38.7500	057.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	YESILDERE-PUTURGE (MALATYA) [North 2.9 km]
000373	19640130174557	1964.01.30	17:45:57.00	37.4100	29.8900	059.0	5.7	5.5	5.5	5.6	5.7	5.3	Ke	KAGILCIK-KARAMANLI (BURDUR) [North East  2.3 km]
000374	19631112070635	1963.11.12	07:06:35.80	35.4800	29.6100	083.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	AKDENIZ
000375	19630929133549	1963.09.29	13:35:49.20	36.4400	29.0000	060.0	5.0	4.8	4.8	5.0	4.8	4.7	Ke	ÖLÜDENIZ AÇIKLARI-MUGLA (AKDENIZ)
000376	19630918165814	1963.09.18	16:58:14.80	40.7700	29.1200	040.0	6.3	6.0	6.0	6.2	6.3	5.9	Ke	ADALAR (ISTANBUL) [South 11.7 km]
000377	19630726194639	1963.07.26	19:46:39.10	36.8400	28.7600	080.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	GOLBASI-ORTACA (MUGLA) [South East  1.0 km]
000378	19630422153823	1963.04.22	15:38:23.30	41.3700	38.7500	060.0	5.5	5.3	5.3	5.5	5.4	5.3	Ke	EYNESIL AÇIKLARI-GIRESUN (KARADENIZ)
000379	19630416184710	1963.04.16	18:47:10.50	35.8800	44.3600	070.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	IRAK
000380	19630329030917	1963.03.29	03:09:17.80	40.2900	26.1500	050.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	KEMALYERI AÇIKLARI-ÇANAKKALE (EGE DENIZI)
000381	19630311072724	1963.03.11	07:27:24.20	37.9600	29.1400	040.0	5.6	5.4	5.3	5.6	5.5	5.4	Ke	KARAHAYIT- (DENIZLI) [East 3.1 km]
000382	19620904225922	1962.09.04	22:59:22.10	39.9600	44.1300	040.0	5.5	5.2	5.2	5.5	5.3	5.2	Ke	MELEKLI- (IGDIR) [North East  3.2 km]
000383	19620428124351	1962.04.28	12:43:51.00	36.0900	26.8800	050.0	5.6	5.4	5.3	5.6	5.5	5.4	Ke	AKDENIZ
000384	19620428111900	1962.04.28	11:19:00.60	36.0300	26.8700	050.0	5.8	5.6	5.6	5.8	5.8	5.6	Ke	AKDENIZ
000385	19620416071906	1962.04.16	07:19:06.00	36.1500	27.2300	140.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	AKDENIZ
000386	19611203183157	1961.12.03	18:31:57.50	41.1100	44.1800	020.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	AZERBAYCAN
000387	19611128085846	1961.11.28	08:58:46.60	39.9900	26.1000	080.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	ÜVECIK AÇIKLARI-ÇANAKKALE (EGE DENIZI)
000388	19610621160451	1961.06.21	16:04:51.30	37.8700	28.7700	060.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	TIRKAZ-SARAYKOY (DENIZLI) [South 2.2 km]
000389	19610601163144	1961.06.01	16:31:44.30	37.6500	36.7600	040.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	BULUTOGLU- (KAHRAMANMARAS) [South West  1.7 km]
000390	19610523024522	1961.05.23	02:45:22.30	36.7000	28.4900	070.0	6.3	6.0	6.0	6.2	6.3	5.9	Ke	DALYAN AÇIKLARI-MUGLA (AKDENIZ)
000391	19610328004411	1961.03.28	00:44:11.80	39.8200	30.1900	010.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	INONU (ESKISEHIR) [East 3.8 km]
000392	19610227215438	1961.02.27	21:54:38.10	36.5900	27.0200	060.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	ONIKI ADALAR (AKDENIZ)
000393	19610227214007	1961.02.27	21:40:07.10	36.5600	27.0000	070.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	ONIKI ADALAR (AKDENIZ)
000394	19610223215651	1961.02.23	21:56:51.50	36.7300	27.2200	040.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	ONIKI ADALAR (AKDENIZ)
000395	19610223214557	1961.02.23	21:45:57.50	36.7500	27.0700	080.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	KOS ADASI (AKDENIZ)
000396	19610107103055	1961.01.07	10:30:55.40	35.4200	26.1400	080.0	5.6	5.4	5.3	5.6	5.5	5.4	Ke	AKDENIZ
000397	19600916012803	1960.09.16	01:28:03.40	35.5800	28.4900	040.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	AKDENIZ
000398	19600126130545	1960.01.26	13:05:45.50	37.0000	28.9300	072.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	SAZAK-KOYCEGIZ (MUGLA) [North East  4.6 km]
000399	19600126095215	1960.01.26	09:52:15.00	40.1900	38.7500	020.0	5.9	5.7	5.6	5.9	5.9	5.6	Ke	YENIKOY-CAMOLUK (GIRESUN) [East 0.9 km]
000400	19600109035855	1960.01.09	03:58:55.20	37.0700	28.9000	049.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	OTMANLAR-KOYCEGIZ (MUGLA) [North West  3.5 km]
000401	19591209035148	1959.12.09	03:51:48.20	41.5100	44.2000	030.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	GÜRCISTAN
000402	19591208133406	1959.12.08	13:34:06.70	41.2400	43.9600	060.0	5.9	5.7	5.6	5.9	5.9	5.6	Ke	AZERBAYCAN
000403	19591208093518	1959.12.08	09:35:18.40	36.9100	29.0700	070.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	GURLEYIK-DALAMAN (MUGLA) [East 3.0 km]
000404	19591119140131	1959.11.19	14:01:31.50	38.8900	26.6500	010.0	5.5	5.2	5.2	5.5	5.3	5.2	Ke	EGE DENIZI
000405	19591025155759	1959.10.25	15:57:59.90	39.2500	41.6300	050.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	ELMADALI-HINIS (ERZURUM) [North 2.5 km]
000406	19590928101622	1959.09.28	10:16:22.00	35.7400	30.0800	100.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	AKDENIZ
000407	19590910135922	1959.09.10	13:59:22.90	39.6400	41.7300	070.0	5.5	5.2	5.2	5.5	5.3	5.2	Ke	KULLU-TEKMAN (ERZURUM) [North East  0.8 km]
000408	19590726170706	1959.07.26	17:07:06.20	40.9100	27.5400	010.0	5.5	5.3	5.3	5.5	5.4	5.3	Ke	BARBAROS- (TEKIRDAG) [East 6.1 km]
000409	19590712165231	1959.07.12	16:52:31.40	36.0300	26.2800	080.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	AKDENIZ
000410	19590520194919	1959.05.20	19:49:19.20	41.8900	41.9000	030.0	5.5	5.2	5.2	5.5	5.3	5.2	Ke	GÜRCISTAN
000411	19590425010546	1959.04.25	01:05:46.70	36.9200	28.6000	040.0	5.5	5.2	5.2	5.5	5.3	5.2	Ke	HAMITKOY-KOYCEGIZ (MUGLA) [South West  4.4 km]
000412	19590425002644	1959.04.25	00:26:44.70	36.9400	28.5800	030.0	5.9	5.7	5.6	5.9	5.9	5.6	Ke	ZAFERLER-KOYCEGIZ (MUGLA) [South West  3.9 km]
000413	19590126113843	1959.01.26	11:38:43.90	36.7800	29.0200	047.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	GOKCEOVACIK-FETHIYE (MUGLA) [South East  3.6 km]
000414	19590103075923	1959.01.03	07:59:23.80	35.2600	29.0400	080.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	AKDENIZ
000415	19580904025106	1958.09.04	02:51:06.20	36.4000	27.0100	140.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	AKDENIZ
000416	19580904000300	1958.09.04	00:03:00.20	36.5600	26.7200	040.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	AKDENIZ
000417	19580630084244	1958.06.30	08:42:44.50	36.2900	27.3200	100.0	5.5	5.2	5.2	5.5	5.3	5.2	Ke	ONIKI ADALAR (AKDENIZ)
000418	19580531035011	1958.05.31	03:50:11.60	41.4800	44.0700	010.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	GÜRCISTAN
000419	19580527182746	1958.05.27	18:27:46.60	36.8000	26.7600	160.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	ONIKI ADALAR (AKDENIZ)
000420	19580509024056	1958.05.09	02:40:56.80	36.6100	27.6000	067.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	MESUDIYE-DATCA (MUGLA) [South East  10.5 km]
000421	19580505052133	1958.05.05	05:21:33.70	35.6700	44.7300	010.0	5.5	5.2	5.2	5.5	5.3	5.2	Ke	IRAK
000422	19580304113218	1958.03.04	11:32:18.40	36.3400	27.8500	120.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	AKDENIZ
000423	19580114133449	1958.01.14	13:34:49.70	39.4800	40.4100	060.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	AYANOGLU-YEDISU (BINGOL) [North West  1.1 km]
000424	19571226150144	1957.12.26	15:01:44.70	40.8300	29.7200	010.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	KALBURCU-KORFEZ (KOCAELI) [South West  1.0 km]
000425	19571205135531	1957.12.05	13:55:31.60	35.4700	27.7400	040.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	AKDENIZ
000426	19571030073027	1957.10.30	07:30:27.20	35.4300	27.6800	047.0	5.5	5.2	5.2	5.5	5.3	5.2	Ke	AKDENIZ
000427	19571030014310	1957.10.30	01:43:10.40	35.3000	27.1100	066.0	5.6	5.4	5.3	5.6	5.5	5.4	Ke	AKDENIZ
000428	19571011073304	1957.10.11	07:33:04.60	39.3200	28.1900	010.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	KOCASINAN-SINDIRGI (BALIKESIR) [North West  1.5 km]
000429	19570921201659	1957.09.21	20:16:59.20	40.7500	34.0200	040.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	MUSELLIM-YAPRAKLI (ÇANKIRI) [South East  0.6 km]
000430	19570814024500	1957.08.14	02:45:00.00	35.5000	28.0000	015.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	AKDENIZ
000431	19570714043057	1957.07.14	04:30:57.80	35.7900	28.5600	010.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	AKDENIZ
000432	19570707055858	1957.07.07	05:58:58.20	39.3700	40.4600	060.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	CEVIZLI-ADAKLI (BINGOL) [North East  6.2 km]
000433	19570601052659	1957.06.01	05:26:59.60	40.7500	30.8600	050.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	DEGIRMENTEPE-GOLYAKA (DUZCE) [North West  1.8 km]
000434	19570529101748	1957.05.29	10:17:48.20	40.8300	30.7700	020.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	NURIYE-HENDEK (SAKARYA) [North East  2.0 km]
000435	19570527110134	1957.05.27	11:01:34.90	40.7300	30.9500	050.0	5.8	5.6	5.6	5.8	5.8	5.6	Ke	SACMALIPINAR-GOLYAKA (DUZCE) [South West  0.6 km]
000436	19570526093638	1957.05.26	09:36:38.60	40.7600	30.8100	010.0	5.9	5.7	5.6	5.9	5.9	5.6	Ke	HARMANTEPE-HENDEK (SAKARYA) [South 0.9 km]
000437	19570526091640	1957.05.26	09:16:40.70	41.4200	31.0900	010.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	AKÇAKOCA AÇIKLARI-DÜZCE (KARADENIZ)
000438	19570526091359	1957.05.26	09:13:59.50	41.3400	30.7000	100.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	KOCAALI AÇIKLARI-SAKARYA (KARADENIZ)
000439	19570526085451	1957.05.26	08:54:51.20	40.6000	30.7400	040.0	5.5	5.3	5.3	5.5	5.4	5.3	Ke	DURMUSLAR-AKYAZI (SAKARYA) [North West  1.0 km]
000440	19570526063335	1957.05.26	06:33:35.10	40.6700	31.0000	010.0	7.1	6.6	6.6	6.7	7.1	6.5	Ke	GUZELDERE-GOLYAKA (DUZCE) [South West  7.1 km]
000441	19570426063340	1957.04.26	06:33:40.10	36.2200	28.8700	050.0	5.9	5.7	5.6	5.9	5.9	5.6	Ke	AKDENIZ
000442	19570425075208	1957.04.25	07:52:08.30	36.1200	28.6000	010.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	AKDENIZ
000443	19570425022545	1957.04.25	02:25:45.10	36.4200	28.6800	080.0	7.1	6.6	6.6	6.7	7.1	6.5	Ke	AKDENIZ
000444	19570424191017	1957.04.24	19:10:17.10	36.4300	28.6300	080.0	6.8	6.4	6.3	6.5	6.8	6.3	Ke	AKDENIZ
000445	19570209013938	1957.02.09	01:39:38.20	36.7500	26.4400	040.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	AKDENIZ
000446	19570205172033	1957.02.05	17:20:33.00	36.3700	28.8800	060.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	ÖLÜDENIZ AÇIKLARI-MUGLA (AKDENIZ)
000447	19561227100810	1956.12.27	10:08:10.60	35.5500	28.0300	010.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	AKDENIZ
000448	19561120232100	1956.11.20	23:21:00.80	39.3600	26.4000	070.0	5.5	5.3	5.3	5.5	5.4	5.3	Ke	EDREMIT KÖRFEZI (EGE DENIZI)
000449	19561029073501	1956.10.29	07:35:01.70	35.8000	26.5900	030.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	AKDENIZ
000450	19561029065900	1956.10.29	06:59:00.00	35.5000	26.0000	015.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	AKDENIZ
000451	19560730091500	1956.07.30	09:15:00.60	35.8900	26.0100	010.0	5.8	5.6	5.6	5.8	5.8	5.6	Ke	AKDENIZ
000452	19560730054713	1956.07.30	05:47:13.00	35.0000	26.0000	030.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	AKDENIZ
000453	19560730054107	1956.07.30	05:41:07.90	35.8200	26.1400	050.0	5.7	5.4	5.4	5.7	5.6	5.4	Ke	AKDENIZ
000454	19560722032905	1956.07.22	03:29:05.00	36.8900	26.3600	040.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	AKDENIZ
000455	19560710030130	1956.07.10	03:01:30.90	36.7700	26.2300	030.0	5.6	5.4	5.3	5.6	5.5	5.4	Ke	AKDENIZ
000456	19560709113055	1956.07.09	11:30:55.70	36.5400	26.3200	040.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	AKDENIZ
000457	19560223060436	1956.02.23	06:04:36.90	39.7600	30.1700	060.0	5.4	5.1	5.1	5.4	5.2	5.1	Ke	DUTLUCA-INONU (ESKISEHIR) [North 2.7 km]
000458	19560220203143	1956.02.20	20:31:43.80	39.8900	30.4900	040.0	6.4	6.1	6.0	6.2	6.4	6.0	Ke	SULUKARAAGAC-TEPEBASI (ESKISEHIR) [South East  2.6 km]
000459	19560106145259	1956.01.06	14:52:59.10	41.0000	30.2000	010.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	MANCARLAR-KANDIRA (KOCAELI) [South East  0.9 km]
000460	19560106121544	1956.01.06	12:15:44.60	40.3900	26.2900	010.0	5.6	5.4	5.3	5.6	5.5	5.4	Ke	SAROS KÖRFEZI (EGE DENIZI)
000461	19550828133924	1955.08.28	13:39:24.00	37.4000	27.1600	020.0	5.5	5.2	5.2	5.5	5.3	5.2	Ke	YENIHISAR AÇIKLARI-AYDIN (EGE DENIZI)
000462	19550716070717	1955.07.16	07:07:17.00	37.6500	27.2600	040.0	6.8	6.4	6.3	6.5	6.8	6.3	Ke	YUVACA-SOKE (AYDIN) [South East  0.3 km]
000463	19541123232254	1954.11.23	23:22:54.30	35.8900	27.6000	040.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	AKDENIZ
000464	19540825020127	1954.08.25	02:01:27.60	37.2900	29.9600	040.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	KAYALIKOY-KARAMANLI (BURDUR) [South East  3.1 km]
000465	19540611112541	1954.06.11	11:25:41.30	41.6900	44.3300	010.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	GÜRCISTAN
000466	19540503132945	1954.05.03	13:29:45.00	35.2800	27.2300	012.0	5.2	4.9	4.9	5.2	4.9	4.9	Ke	AKDENIZ
000467	19540501205334	1954.05.01	20:53:34.60	37.8100	26.9500	054.0	5.6	5.4	5.3	5.6	5.5	5.4	Ke	SISAM ADASI (EGE DENIZI)
000468	19540501152459	1954.05.01	15:24:59.30	37.7900	27.0700	042.0	5.3	5.0	4.9	5.3	5.0	5.0	Ke	KUSADASI KÖRFEZI (EGE DENIZI)
000469	19540328044752	1954.03.28	04:47:52.30	39.0300	40.9700	010.0	5.5	5.3	5.3	5.5	5.4	5.3	Ke	YIGITHARMANI-SOLHAN (BINGOL) [North 3.4 km]
000470	19540323125853	1954.03.23	12:58:53.20	40.5800	27.1200	010.0	5.3	5.0	5.0	5.3	5.1	5.1	Ke	SARKOY (TEKIRDAG) [South 3.9 km]
000471	19540102011341	1954.01.02	01:13:41.20	36.9800	27.1200	140.0	5.5	5.3	5.3	5.5	5.4	5.3	Ke	ONIKI ADALAR (AKDENIZ)
